,molecule_chembl_id,smiles,type,pchembl_value_average,standard_value_average,pchembl_ave_fromStandard,diff
177,CHEMBL393361,CC(C)[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)CNC1=O,IC50,7.76,17.5,7.76,0
178,CHEMBL235082,CC(C)[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H](C(C)C)C(=O)NCC(=O)O2,IC50,8.8,1.6,8.8,0
179,CHEMBL393360,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)CNC1=O,IC50,8.8,1.6,8.8,0
180,CHEMBL239625,Nc1ccccc1NC(=O)c1ccc(CN2Cc3ccccc3C2=O)cc1,IC50,7,100,7,0
181,CHEMBL238569,Nc1ccccc1NC(=O)c1ccc(CC2COc3ccccc3C2)cc1,IC50,6,1000,6,0
182,CHEMBL396444,Nc1ccccc1NC(=O)c1ccc(CC2COc3ccccc3C2=O)cc1,IC50,7.05,90,7.05,0
183,CHEMBL238568,Nc1ccccc1NC(=O)c1ccc(Cc2coc3ccccc3c2=O)cc1,IC50,7.52,30,7.52,0
184,CHEMBL398394,Nc1ccccc1NC(=O)c1ccc(CC2Cc3ccccc3C2=O)cc1,IC50,7,100,7,0
185,CHEMBL241759,CCn1c(=O)n(Cc2ccc(C(=O)Nc3ccccc3N)cc2)c(=O)c2sccc21,IC50,6.52,300,6.52,0
186,CHEMBL401449,Nc1ccccc1NC(=O)c1ccc(Cn2c(=O)[nH]c3ccsc3c2=O)cc1,IC50,7.22,60,7.22,0
187,CHEMBL241757,Nc1ccccc1NC(=O)c1ccc(Cn2cnc3ccsc3c2=O)cc1,IC50,6.7,200,6.7,0
188,CHEMBL241551,COc1ccc(Cn2c(=O)n(Cc3ccc(C(=O)Nc4ccccc4N)cc3)c(=O)c3ccccc32)cc1,IC50,7,100,7,0
189,CHEMBL241550,Nc1ccccc1NC(=O)c1ccc(Cn2c(=O)c3ccccc3n(CCN3CCOCC3)c2=O)cc1,IC50,6.4,400,6.4,0
190,CHEMBL401448,CN(C)CCn1c(=O)n(Cc2ccc(C(=O)Nc3ccccc3N)cc2)c(=O)c2ccccc21,IC50,6.52,300,6.52,0
191,CHEMBL241549,CCn1c(=O)n(Cc2ccc(C(=O)Nc3ccccc3N)cc2)c(=O)c2ccccc21,IC50,6.7,200,6.7,0
192,CHEMBL241338,Cn1c(=O)n(Cc2ccc(C(=O)Nc3ccccc3N)cc2)c(=O)c2ccccc21,IC50,7,100,7,0
193,CHEMBL400419,Nc1ccccc1NC(=O)c1ccc(Cn2c(=O)oc3ccccc3c2=O)cc1,IC50,7,100,7,0
194,CHEMBL241129,Nc1ccccc1NC(=O)c1ccc(CN2C(=O)c3ccccc3C2=O)cc1,IC50,6.7,200,6.7,0
195,CHEMBL400213,Cc1nc2ccccc2c(=O)n1Cc1ccc(C(=O)Nc2ccccc2N)cc1,IC50,7.1,80,7.1,0
196,CHEMBL240915,Nc1ccccc1NC(=O)c1ccc(Cn2nnc3ccccc3c2=O)cc1,IC50,6.7,200,6.7,0
197,CHEMBL392449,Nc1ccccc1NC(=O)c1ccc(Cn2cnc3ccccc3c2=O)cc1,IC50,7,100,7,0
198,CHEMBL246589,O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCc1ccccc1)NO,IC50,7.32,48,7.32,0
199,CHEMBL394309,O=C(CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)NCc1ccccc1)NO,IC50,7.29,51.3,7.29,0
200,CHEMBL246392,O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)NCc1ccccc1)NO,IC50,6.92,120,6.92,0
201,CHEMBL246391,O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)NCc1ccccc1)NO,IC50,7.03,93,7.03,0
202,CHEMBL246390,O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccc2ncccc2c1)NO,IC50,8.11,7.7,8.11,0
203,CHEMBL428577,O=C(CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc1ccc2ncccc2c1)NO,IC50,7.27,54,7.27,0
204,CHEMBL393060,O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)Nc1ccc2ncccc2c1)NO,IC50,8.89,1.3,8.89,0
205,CHEMBL246189,O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccc2ncccc2c1)NO,IC50,8.46,3.5,8.46,0
206,CHEMBL221955,O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)NO,IC50,7.84,14.5,7.84,0
207,CHEMBL245986,O=C(CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc1cccc2cccnc12)NO,IC50,7.38,42,7.38,0
208,CHEMBL391569,O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)Nc1cccc2cccnc12)NO,IC50,8.4,4,8.4,0
209,CHEMBL246587,O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)Nc1cccc2cccnc12)NO,IC50,8.03,9.4,8.03,0
210,CHEMBL246586,O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1)NO,IC50,7.75,18,7.74,-0.01
211,CHEMBL269475,O=C(CCCCC[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)Nc1ccccc1)NO,IC50,8,10,8,0
212,CHEMBL397856,O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)Nc1ccccc1)NO,IC50,7.96,11.1,7.95,-0.01
213,CHEMBL246778,O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccccc1)NO,IC50,7.92,12.1,7.92,0
214,CHEMBL249284,CC(C)(C)c1ccc(C(=O)NO)cc1,IC50,6.15,715,6.15,0
215,CHEMBL248909,CC(Cc1ccc(C(=O)Nc2ccccc2N)cc1)(C(=O)Nc1ccccc1)C(=O)Nc1ccccc1,IC50,6.7,200,6.7,0
216,CHEMBL398950,Nc1ccccc1NC(=O)c1ccc(CC(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,IC50,7.33,47,7.33,0
217,CHEMBL248718,CC(C(=O)Nc1ccccc1)(C(=O)Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2N)cc1,IC50,6.7,198,6.7,0
218,CHEMBL251757,Nc1ccccc1NC(=O)c1ccc(C(O)(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,IC50,7.03,94,7.03,0
219,CHEMBL251756,Nc1ccccc1NC(=O)c1ccc(C(F)(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,IC50,7.32,48,7.32,0
220,CHEMBL251546,Nc1ccccc1NC(=O)c1ccc(C(C(=O)NCCCc2ccccc2)C(=O)NCCCc2ccccc2)cc1,IC50,6.64,229,6.64,0
221,CHEMBL398333,Nc1ccccc1NC(=O)c1ccc(C(C(=O)NCc2ccccc2)C(=O)NCc2ccccc2)cc1,IC50,6.7,199,6.7,0
222,CHEMBL251545,CN(C(=O)C(C(=O)N(C)c1ccccc1)c1ccc(C(=O)Nc2ccccc2N)cc1)c1ccccc1,IC50,5.14,7195,5.14,0
223,CHEMBL251544,CN(C(=O)C(C(=O)Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2N)cc1)c1ccccc1,IC50,6.71,196,6.71,0
224,CHEMBL400921,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2cccc3cccnc23)C(=O)Nc2cccc3cccnc23)cc1,IC50,6.99,103,6.99,0
225,CHEMBL400920,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2cccc(N3CCOCC3)c2)C(=O)Nc2cccc(N3CCOCC3)c2)cc1,IC50,7.35,45,7.35,0
226,CHEMBL400919,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2ccc3c(c2)OCCO3)C(=O)Nc2ccc3c(c2)OCCO3)cc1,IC50,7.68,21,7.68,0
227,CHEMBL251338,COc1ccccc1NC(=O)C(C(=O)Nc1ccccc1OC)c1ccc(C(=O)Nc2ccccc2N)cc1,IC50,7.33,47,7.33,0
228,CHEMBL251337,COc1cccc(NC(=O)C(C(=O)Nc2cccc(OC)c2)c2ccc(C(=O)Nc3ccccc3N)cc2)c1,IC50,7.46,35,7.46,0
229,CHEMBL251336,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2cccc(F)c2)C(=O)Nc2cccc(F)c2)cc1,IC50,7.25,56,7.25,0
230,CHEMBL251146,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2ccc(F)cc2)C(=O)Nc2ccc(F)cc2)cc1,IC50,7.2,63,7.2,0
231,CHEMBL251145,N#Cc1cccc(NC(=O)C(C(=O)Nc2cccc(C#N)c2)c2ccc(C(=O)Nc3ccccc3N)cc2)c1,IC50,7.47,34,7.47,0
232,CHEMBL251144,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,IC50,7.44,36,7.44,0
233,CHEMBL250946,O=C(NO)c1ccc(C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,IC50,8.3,5,8.3,0
234,CHEMBL246759,COC(=O)c1ccc2cc(C(=O)NO)sc2c1,IC50,6.2,630,6.2,0
235,CHEMBL246947,O=C(NO)c1ccsc1,IC50,5.01,9700,5.01,0
236,CHEMBL394887,O=C(NO)c1cccs1,IC50,5.18,6600,5.18,0
237,CHEMBL394888,O=C(Cc1ccccc1)NCc1ccc2cc(C(=O)NO)sc2c1,IC50,7.16,70,7.15,-0.01
238,CHEMBL245364,O=C(NCc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,IC50,8,10,8,0
239,CHEMBL391156,O=C(NO)c1cc2cc(CNCCc3ccccc3)ccc2s1,IC50,6.7,200,6.7,0
240,CHEMBL245363,O=C(NO)c1cc2ccc(CNCCc3ccccc3)cc2s1,IC50,6.89,128,6.89,0
241,CHEMBL248384,O=C(NO)c1cc2cc(CNCc3ccccc3)ccc2s1,IC50,6.84,145,6.84,0
242,CHEMBL248383,O=C(NO)c1cc2ccc(CNCc3ccccc3)cc2s1,IC50,7.3,50,7.3,0
243,CHEMBL248382,O=C(NO)c1cc2cc(CNc3ccccc3)ccc2s1,IC50,6.76,175,6.76,0
244,CHEMBL247784,O=C(NO)c1cc2ccc(CNc3ccccc3)cc2s1,IC50,7.35,45,7.35,0
245,CHEMBL397131,CC[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,IC50,7.22,60,7.22,0
246,CHEMBL246982,CC[C@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,IC50,7.7,20,7.7,0
247,CHEMBL246783,CCC(C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,IC50,7.4,40,7.4,0
248,CHEMBL247384,COc1ccc(CC(=O)Nc2ccc3cc(C(=O)NO)sc3c2)cc1,IC50,7.7,20,7.7,0
249,CHEMBL247383,O=C(Cc1ccc(F)cc1)Nc1ccc2cc(C(=O)NO)sc2c1,IC50,7.7,20,7.7,0
250,CHEMBL247382,O=C(CCc1ccccc1)Nc1ccc2cc(C(=O)NO)sc2c1,IC50,7.26,55,7.26,0
251,CHEMBL245555,O=C(NO)c1cc2ccc(NC(c3ccccc3)c3ccccc3)cc2s1,IC50,6.54,285,6.55,0.01
252,CHEMBL245554,O=C(NO)c1cc2cc(NCCc3ccccc3)ccc2s1,IC50,6.81,155,6.81,0
253,CHEMBL245357,O=C(NO)c1cc2ccc(NCCc3ccccc3)cc2s1,IC50,7.22,60,7.22,0
254,CHEMBL394386,O=C(NO)c1cc2cc(NCc3ccccc3)ccc2s1,IC50,7.12,75,7.12,0
255,CHEMBL245749,O=C(NO)c1cc2ccc(NCc3ccccc3)cc2s1,IC50,7.26,55,7.26,0
256,CHEMBL245553,O=C(NO)c1cc2cc(Nc3ccccc3)ccc2s1,IC50,6.22,600,6.22,0
257,CHEMBL246336,O=C(NO)c1cc2ccc(Nc3ccccc3)cc2s1,IC50,6.21,615,6.21,0
258,CHEMBL247217,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2)NO,IC50,6.6,250,6.6,0
259,CHEMBL246199,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccc(-c3ccncc3)cc1)C2)NO,IC50,5.48,3300,5.48,0
260,CHEMBL247654,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccc(-c3cccnc3)cc1)C2)NO,IC50,7.04,92,7.04,0
261,CHEMBL247653,O=C(/C=C/c1ccc2c(c1)C(=O)N(Cc1ccc(-c3ccccc3)cc1)C2)NO,IC50,6.66,220,6.66,0
262,CHEMBL247218,CC(C)(C)c1ccc(CN2Cc3ccc(/C=C/C(=O)NO)cc3C2=O)cc1,IC50,6.64,230,6.64,0
263,CHEMBL393961,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CO)NC1=O,IC50,8.19,6.4,8.19,0
264,CHEMBL241555,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](COCc2ccccc2)NC1=O,IC50,8.49,3.2,8.49,0
265,CHEMBL391384,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCc2ccccc2)NC1=O,IC50,8.28,5.3,8.28,0
266,CHEMBL391383,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCc2ccccc2)NC1=O,IC50,8.21,6.2,8.21,0
267,CHEMBL428737,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](c2ccccc2)NC1=O,IC50,7.06,88,7.06,0
268,CHEMBL238587,C[C@H]1CN2Cc3ccccc3C[C@@H]2C(=O)N[C@@H](CCCCCSSc2ccccn2)C(=O)NC(C)(C)C(=O)N1,IC50,8.33,4.7,8.33,0
269,CHEMBL393464,C[C@@H]1NC(=O)[C@](C)(Cc2ccccc2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,8.43,3.7,8.43,0
270,CHEMBL393261,C[C@@H]1NC(=O)[C@@](C)(Cc2ccccc2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,6.77,170,6.77,0
271,CHEMBL393260,C[C@@H]1NC(=O)[C@]2(CCc3ccccc32)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,7.44,36,7.44,0
272,CHEMBL390991,C[C@@H]1NC(=O)[C@@]2(CCc3ccccc32)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,8.57,2.7,8.57,0
273,CHEMBL394261,C[C@@H]1NC(=O)C2(Cc3ccccc3C2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,8.7,2,8.7,0
274,CHEMBL404172,O=C1N[C@@H]2CCCCCCCCCCCC[C@H](NC2=O)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1CCCCCSSc1ccccn1,IC50,7.46,35,7.46,0
275,CHEMBL401837,CCCC[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,7.42,38,7.42,0
276,CHEMBL253308,CC[C@H](C)[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,7.42,38,7.42,0
277,CHEMBL253309,CC(C)C[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,IC50,7.24,58,7.24,0
278,CHEMBL252858,Nc1ccccc1NC(=O)c1ccc(CSc2ncc[nH]2)cc1,IC50,6.3,500,6.3,0
279,CHEMBL253911,Nc1ccccc1NC(=O)c1ccc(CNc2ncc(-c3ccc(Cl)cc3)s2)cc1,IC50,6.52,300,6.52,0
280,CHEMBL403465,Nc1ccccc1NC(=O)c1ccc(CNc2cc(-c3ccccc3)[nH]n2)cc1,IC50,7.16,70,7.15,-0.01
281,CHEMBL402599,Nc1ccccc1NC(=O)c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,IC50,7.1,80,7.1,0
282,CHEMBL253910,CSc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n[nH]1,IC50,6.7,200,6.7,0
283,CHEMBL415091,Nc1ccccc1NC(=O)c1ccc(CNc2ncc(Br)s2)cc1,IC50,6.4,400,6.4,0
284,CHEMBL402382,Cn1ccnc1SCc1ccc(C(=O)Nc2ccccc2N)cc1,IC50,6,1000,6,0
285,CHEMBL255783,Nc1ccccc1NC(=O)c1ccc(CSc2ccccn2)cc1,IC50,6.52,300,6.52,0
286,CHEMBL401751,Nc1ccccc1NC(=O)c1ccc(CNc2nc(NCCN3CCOCC3)nc(NC3Cc4ccccc4C3)n2)cc1,IC50,7.16,70,7.15,-0.01
287,CHEMBL258297,Nc1ccccc1NC(=O)c1ccc(CNc2nc(NC3Cc4ccccc4C3)nc(N3CCOCC3)n2)cc1,IC50,7.1,80,7.1,0
288,CHEMBL257631,Nc1ccccc1NC(=O)c1ccc(CNc2nc(NC3CC3)nc(NC3Cc4ccccc4C3)n2)cc1,IC50,7.52,30,7.52,0
289,CHEMBL257632,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(N2CCOCC2)n1,IC50,6.7,200,6.7,0
290,CHEMBL257835,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(N2Cc3ccccc3C2)n1,IC50,7.4,40,7.4,0
291,CHEMBL269937,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(N2CCc3ccccc32)n1,IC50,7,100,7,0
292,CHEMBL403285,Nc1nc(NCCc2ccccc2)nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,IC50,7,100,7,0
293,CHEMBL270149,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(NC2CCCC2)n1,IC50,6.7,200,6.7,0
294,CHEMBL404054,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(NC2Cc3ccccc3C2)n1,IC50,6.7,200,6.7,0
295,CHEMBL404332,CCCCn1cnc2c(NCc3ccc(C(=O)Nc4ccccc4N)cc3)nc(Cl)nc21,IC50,7.3,50,7.3,0
296,CHEMBL255990,CCCCn1cnc2c(NCc3ccc(C(=O)Nc4ccccc4N)cc3)nc(N)nc21,IC50,6.52,300,6.52,0
297,CHEMBL404518,Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)c2nc[nH]c2n1,IC50,6.7,200,6.7,0
298,CHEMBL271651,COc1cc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)ncn1,IC50,6.7,200,6.7,0
299,CHEMBL271862,COc1ccc(-c2ccnc(NCc3ccc(C(=O)Nc4ccccc4N)cc3)n2)cc1OC,IC50,7.3,50,7.3,0
300,CHEMBL271652,COc1ccc(-c2cc(Cl)nc(NCc3ccc(C(=O)Nc4ccccc4N)cc3)n2)cc1OC,IC50,7,100,7,0
301,CHEMBL271100,COc1cc(OC)nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,IC50,7,100,7,0
302,CHEMBL405714,Cc1cc(C)nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,IC50,6.52,300,6.52,0
303,CHEMBL271308,Nc1ccccc1NC(=O)c1ccc(CNc2ncccn2)cc1,IC50,6.16,700,6.15,-0.01
304,CHEMBL403596,COc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,IC50,7,100,7,0
305,CHEMBL271641,COc1cccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,IC50,7,100,7,0
306,CHEMBL271852,Nc1ccccc1NC(=O)c1ccc(CNc2cccc(F)n2)cc1,IC50,7,100,7,0
307,CHEMBL403597,Cc1ccc(C#N)c(OCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,IC50,6.52,300,6.52,0
308,CHEMBL438736,O=C(C/C=C/c1ccccc1)Nc1cc(-c2ccccc2)ccc1O,IC50,5.92,1200,5.92,0
309,CHEMBL273000,O=C(CCCc1ccccc1)Nc1cc(-c2ccccc2)ccc1O,IC50,6.21,610,6.21,0
310,CHEMBL269928,CC(=O)Nc1cc(-c2ccccc2)ccc1O,IC50,5.32,4800,5.32,0
311,CHEMBL403694,Nc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,6.4,400,6.4,0
312,CHEMBL255737,Nc1cccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)c1,IC50,6.36,440,6.36,0
313,CHEMBL438704,Nc1ccccc1C(=O)Nc1cc(-c2ccccc2)ccc1O,IC50,5.75,1800,5.74,-0.01
314,CHEMBL258128,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccno1,IC50,7,100,7,0
315,CHEMBL255842,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccco1,IC50,6.89,130,6.89,0
316,CHEMBL402397,O=C(Nc1cc(-c2ccccc2)ccc1O)c1nc2ccccc2s1,IC50,6.46,350,6.46,0
317,CHEMBL411518,O=C(Nc1cc(-c2ccccc2)ccc1O)c1cc2ccccc2s1,IC50,6.89,130,6.89,0
318,CHEMBL257202,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccncc1,IC50,7.12,75,7.12,0
319,CHEMBL427900,O=C(Nc1cc(-c2ccccc2)ccc1O)c1cccnc1,IC50,7.17,68,7.17,0
320,CHEMBL270360,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccccn1,IC50,6.51,310,6.51,0
321,CHEMBL256655,CN(C)c1ccc(N)c(NC(=O)c2cccnc2)c1,IC50,4.36,44000,4.36,0
322,CHEMBL256657,Nc1ccc(C2CCCC2)cc1NC(=O)c1cccnc1,IC50,5.38,4200,5.38,0
323,CHEMBL403962,Nc1ccc(N2CCCC2)cc1NC(=O)c1cccnc1,IC50,6.17,670,6.17,0
324,CHEMBL256656,Nc1ccc(-c2ccncc2)cc1NC(=O)c1cccnc1,IC50,6.19,650,6.19,0
325,CHEMBL255804,Nc1ccc(-n2ccnc2)cc1NC(=O)c1cccnc1,IC50,6,1000,6,0
326,CHEMBL255594,Nc1ccc(-c2ccoc2)cc1NC(=O)c1cccnc1,IC50,6.8,160,6.8,0
327,CHEMBL256441,Nc1ccc(-c2ccsc2)cc1NC(=O)c1cccnc1,IC50,7.28,52,7.28,0
328,CHEMBL257953,COC(=O)CCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,IC50,5.82,1500,5.82,0
329,CHEMBL257426,Nc1ccc(-c2ccc(CCC(=O)O)cc2)cc1NC(=O)c1cccnc1,IC50,4.89,13000,4.89,0
330,CHEMBL403256,Nc1ccc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc1NC(=O)c1cccnc1,IC50,5.89,1300,5.89,0
331,CHEMBL403227,NCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,IC50,5.68,2100,5.68,0
332,CHEMBL270377,N#CCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,IC50,6.6,250,6.6,0
333,CHEMBL403448,CN(C)c1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,IC50,5.28,5300,5.28,0
334,CHEMBL257855,Nc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,IC50,6.48,330,6.48,0
335,CHEMBL257656,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1cccnc1,IC50,6.85,140,6.85,0
336,CHEMBL405072,Nc1ccccc1NC(=O)c1ccccc1,IC50,5.62,2400,5.62,0
337,CHEMBL402354,COC(=O)c1ccc(N)c(NC(=O)c2ccc(NC(C)=O)cc2)c1,IC50,5.35,4500,5.35,0
338,CHEMBL407560,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccsc3)ccc2N)cc1,IC50,8.15,7,8.15,0
339,CHEMBL271498,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,IC50,7.55,28,7.55,0
340,CHEMBL403100,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1,IC50,7.75,18,7.74,-0.01
341,CHEMBL437029,C[C@H]1CN(c2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cn2)CCN1C(=O)OCc1ccccc1,IC50,7.23,59,7.23,0
342,CHEMBL271949,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccccc1,IC50,7.32,48,7.32,0
343,CHEMBL270476,O=C(CCCCCCN(CCCc1ccccc1)CCc1ccccc1)NO,IC50,6.8,159,6.8,0
344,CHEMBL270893,O=C(CCCCCCC(=O)N1CCN(c2ccc(Cl)cc2)CC1)NO,IC50,7.44,36.5,7.44,0
345,CHEMBL406650,O=C(CCCCCC(=O)N(CC(=O)Nc1cccc2cccnc12)CC(=O)Nc1cccc2cccnc12)NO,IC50,7.58,26.5,7.58,0
346,CHEMBL270740,O=C(CCCCCC(=O)N(CC(=O)Nc1ccccc1)CC(=O)Nc1cccc2cccnc12)NO,IC50,7.6,25,7.6,0
347,CHEMBL270739,O=C(CCCCCC(=O)N(CC(=O)Nc1nc2ccccc2s1)CC(=O)Nc1nc2ccccc2s1)NO,IC50,8.02,9.5,8.02,0
348,CHEMBL409847,O=C(CCCCCC(=O)N(CC(=O)Nc1ccc2[nH]ncc2c1)CC(=O)Nc1ccc2[nH]ncc2c1)NO,IC50,9,1,9,0
349,CHEMBL410636,O=C(CN(CCCCCCC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1)NO,IC50,7.89,13,7.89,0
350,CHEMBL279797,COc1ccc(CNC(=O)c2ccc3sc(C(=O)NO)cc3c2)cc1,IC50,7.44,36,7.44,0
351,CHEMBL272615,O=C(NO)c1cc2ccc(NS(=O)(=O)c3cccc4ccccc34)cc2s1,IC50,7.58,26,7.59,0.01
352,CHEMBL272614,O=C(NO)c1cc2ccc(NS(=O)(=O)Cc3ccccc3)cc2s1,IC50,7.39,41,7.39,0
353,CHEMBL261610,O=C(NO)c1cc2ccc(NS(=O)(=O)c3ccccc3)cc2s1,IC50,7.33,46.5,7.33,0
354,CHEMBL429429,O=C(NCc1ccccc1)c1ccc2cc(C(=O)NO)sc2c1,IC50,7.28,53,7.28,0
355,CHEMBL405504,O=C(NCc1ccccc1)c1ccc2sc(C(=O)NO)cc2c1,IC50,7.12,76,7.12,0
356,CHEMBL271767,O=C(Nc1ccccc1)c1ccc2sc(C(=O)NO)cc2c1,IC50,6.24,582,6.24,0
357,CHEMBL270098,O=C(Nc1ccc2cc(C(=O)NO)sc2c1)c1ccc2ccccc2c1,IC50,7.1,79,7.1,0
358,CHEMBL259027,O=C(Nc1ccc2sc(C(=O)NO)cc2c1)c1ccccc1,IC50,6.97,106.5,6.97,0
359,CHEMBL269908,COc1cc(NC/C=C/c2ccc(C(=O)Nc3ccccc3N)cc2)cc(OC)c1OC,IC50,5.4,4000,5.4,0
360,CHEMBL270097,Nc1ccccc1NC(=O)c1ccc(/C=C/C(=O)NCCc2c[nH]c3ccccc23)cc1,IC50,6,1000,6,0
